u|v|s
2655.0|4095.0|0.0
2655.0|4392.0|0.0
2655.0|8519.0|0.0
2655.0|4143.0|0.0
2655.0|6035.0|0.0
2655.0|7702.0|0.0
2655.0|6197.0|0.0
2655.0|7031.0|0.0
2655.0|7907.0|0.0
218.0|4270.0|0.0
218.0|7000.0|0.0
218.0|7430.0|0.0
218.0|6932.0|0.0
218.0|6940.0|0.0
218.0|7303.0|0.0
218.0|8664.0|0.0
2578.0|4233.0|0.3071464794738479
2578.0|7219.0|1.4640281661576842
7534.0|2919.0|0.0
7534.0|448.0|0.0
7534.0|5576.0|0.0
7534.0|6408.0|0.0
399.0|4306.0|0.0
399.0|6440.0|0.0
399.0|6853.0|0.0
399.0|7464.0|0.0
399.0|4137.0|0.0
399.0|4529.0|0.0
7957.0|7723.0|0.0
7957.0|2734.0|0.0
7957.0|2379.0|0.0
7957.0|4623.0|0.0
1454.0|5492.0|0.0
1454.0|7826.0|0.0
1454.0|5699.0|0.0
1454.0|5971.0|0.0
1454.0|8074.0|0.0
1454.0|4597.0|0.0
1454.0|7001.0|0.0
1454.0|7316.0|0.0
1454.0|7669.0|0.0
1454.0|7689.0|0.0
1454.0|6609.0|0.0
1454.0|6190.0|0.0
1454.0|5537.0|0.0
1454.0|8050.0|0.0
1454.0|8236.0|0.0
1454.0|5721.0|0.0
1454.0|6705.0|0.0
1454.0|7787.0|0.0
1454.0|5702.0|0.0
1454.0|6682.0|0.0
1454.0|7088.0|0.0
1454.0|4560.0|0.0
1454.0|7145.0|0.0
1454.0|4338.0|0.0
1454.0|6135.0|0.0
1454.0|6391.0|0.0
1454.0|5438.0|0.0
1454.0|7219.0|0.0
1454.0|7106.0|0.0
1454.0|8677.0|0.0
7513.0|1708.0|0.0
7513.0|7194.0|0.0
1591.0|5981.0|0.0
1591.0|7997.0|0.0
1591.0|4926.0|0.0
1591.0|5590.0|0.0
1591.0|7615.0|0.0
5364.0|5640.0|0.0
5364.0|2778.0|0.0
5364.0|5795.0|0.0
5364.0|5369.0|0.0
5364.0|5517.0|0.0
5364.0|1260.0|0.0
5364.0|5492.0|0.0
5364.0|5675.0|0.0
5364.0|5541.0|0.0
5364.0|5303.0|0.0
5364.0|5586.0|0.0
5364.0|5394.0|0.0
5364.0|254.0|0.0
5364.0|5582.0|0.0
5364.0|812.0|0.0
5364.0|1304.0|0.0
5364.0|142.0|0.0
5364.0|5305.0|0.0
5364.0|5619.0|0.0
5364.0|5680.0|0.0
5364.0|702.0|0.0
5364.0|5728.0|0.0
5364.0|4579.0|0.0
5364.0|7799.0|0.0
5364.0|5612.0|0.0
5364.0|5520.0|0.0
5364.0|5263.0|0.0
5364.0|5323.0|0.0
5364.0|5699.0|0.0
5364.0|5334.0|0.0
5364.0|5666.0|0.0
5364.0|1232.0|0.0
5364.0|4011.0|0.0
5364.0|5245.0|0.0
5364.0|251.0|0.0
5364.0|1843.0|0.0
5364.0|5393.0|0.0
5364.0|5392.0|0.0
5364.0|4545.0|0.0
5364.0|2590.0|0.0
5364.0|5445.0|0.0
5364.0|4483.0|0.0
5364.0|5298.0|0.0
5364.0|2883.0|0.0
5364.0|5366.0|0.0
5364.0|5753.0|0.0
5364.0|5956.0|0.0
5364.0|5449.0|0.0
5364.0|5454.0|0.0
5364.0|728.0|0.0
5364.0|5307.0|0.0
5364.0|5432.0|0.0
5364.0|6484.0|0.0
5364.0|5396.0|0.0
5364.0|5724.0|0.0
5364.0|5469.0|0.0
5364.0|5743.0|0.0
5364.0|5285.0|0.0
5364.0|5652.0|0.0
5364.0|5698.0|0.0
5364.0|5419.0|0.0
5364.0|2773.0|0.0
5364.0|5592.0|0.0
5364.0|99.0|0.0
5364.0|1681.0|0.0
5364.0|5578.0|0.0
5364.0|101.0|0.0
5364.0|1788.0|0.0
5364.0|5620.0|0.0
5364.0|5423.0|0.0
5364.0|6804.0|0.0
5364.0|2035.0|0.0
5364.0|5561.0|0.0
5364.0|372.0|0.0
5364.0|5435.0|0.0
5364.0|5292.0|0.0
5364.0|5770.0|0.0
5364.0|2903.0|0.0
5364.0|5398.0|0.0
5364.0|937.0|0.0
5364.0|5437.0|0.0
5364.0|5755.0|0.0
5364.0|5622.0|0.0
5364.0|5805.0|0.0
5364.0|5389.0|0.0
5364.0|5604.0|0.0
5364.0|3044.0|0.0
5364.0|5632.0|0.0
5364.0|2671.0|0.0
5364.0|5533.0|0.0
5364.0|4246.0|0.0
5364.0|1226.0|0.0
5364.0|1030.0|0.0
5364.0|5764.0|0.0
5364.0|2658.0|0.0
5364.0|5337.0|0.0
5364.0|5686.0|0.0
5364.0|5613.0|0.0
5364.0|2982.0|0.0
5364.0|1867.0|0.0
5364.0|905.0|0.0
5364.0|5785.0|0.0
5364.0|3856.0|0.0
5364.0|5519.0|0.0
5364.0|2794.0|0.0
5364.0|5628.0|0.0
5364.0|6110.0|0.0
5364.0|2075.0|0.0
5364.0|2904.0|0.0
5364.0|5386.0|0.0
5364.0|5554.0|0.0
5364.0|5621.0|0.0
5364.0|6218.0|0.0
5364.0|9.0|0.0
5364.0|5717.0|0.0
5364.0|4797.0|0.0
5364.0|2987.0|0.0
5364.0|5328.0|0.0
5364.0|5614.0|0.0
5364.0|4174.0|0.0
5364.0|910.0|0.0
5364.0|5747.0|0.0
5364.0|5422.0|0.0
5364.0|4728.0|0.0
5364.0|5735.0|0.0
5364.0|7530.0|0.0
5364.0|1100.0|0.0
5364.0|5644.0|0.0
5364.0|5196.0|0.0
5364.0|5596.0|0.0
5364.0|5315.0|0.0
5364.0|5314.0|0.0
5364.0|2726.0|0.0
5364.0|5664.0|0.0
5364.0|5635.0|0.0
5364.0|5358.0|0.0
5364.0|5322.0|0.0
5364.0|2829.0|0.0
5364.0|2688.0|0.0
5364.0|537.0|0.0
5364.0|1970.0|0.0
5364.0|98.0|0.0
5364.0|5528.0|0.0
5364.0|5739.0|0.0
5364.0|429.0|0.0
5364.0|2041.0|0.0
5364.0|5671.0|0.0
5364.0|5548.0|0.0
5364.0|5650.0|0.0
5364.0|3078.0|0.0
5364.0|2408.0|0.0
5364.0|3822.0|0.0
5364.0|5762.0|0.0
5364.0|2578.0|0.0
5364.0|5516.0|0.0
5364.0|1994.0|0.0
5364.0|5319.0|0.0
5364.0|663.0|0.0
5364.0|5450.0|0.0
5364.0|5525.0|0.0
5364.0|5371.0|0.0
5364.0|65.0|0.0
5364.0|7906.0|0.0
5364.0|4760.0|0.0
5364.0|5327.0|0.0
5364.0|5651.0|0.0
5364.0|5515.0|0.0
5364.0|5195.0|0.0
5364.0|5607.0|0.0
5364.0|5775.0|0.0
5364.0|5239.0|0.0
5364.0|5639.0|0.0
5364.0|5411.0|0.0
5364.0|2976.0|0.0
5364.0|215.0|0.0
5364.0|2866.0|0.0
5364.0|2685.0|0.0
5364.0|198.0|0.0
5364.0|134.0|0.0
5364.0|5460.0|0.0
5364.0|5791.0|0.0
5364.0|6432.0|0.0
5364.0|5368.0|0.0
5364.0|5634.0|0.0
5364.0|5483.0|0.0
5364.0|6485.0|0.0
5364.0|5691.0|0.0
5364.0|4888.0|0.0
5364.0|5987.0|0.0
5364.0|5202.0|0.0
5364.0|5482.0|0.0
5364.0|5332.0|0.0
5364.0|2899.0|0.0
5364.0|1356.0|0.0
5364.0|5297.0|0.0
5364.0|5781.0|0.0
5364.0|5270.0|0.0
5364.0|5768.0|0.0
5364.0|5489.0|0.0
5364.0|5357.0|0.0
5364.0|4614.0|0.0
5364.0|2689.0|0.0
5364.0|3582.0|0.0
5364.0|7143.0|0.0
5364.0|5694.0|0.0
5364.0|5381.0|-3.6875024011369177
5364.0|5442.0|0.0
5364.0|5567.0|0.0
5364.0|4316.0|0.0
5364.0|3009.0|0.0
5364.0|3017.0|0.0
5364.0|5697.0|0.0
5364.0|5790.0|0.0
5364.0|5299.0|0.0
5364.0|5769.0|0.0
5364.0|5605.0|0.0
5364.0|5617.0|0.0
5364.0|5346.0|0.0
5364.0|5214.0|0.0
5364.0|1108.0|0.0
5364.0|2918.0|0.0
5364.0|872.0|0.0
5364.0|5672.0|0.0
5364.0|1552.0|0.0
5364.0|6155.0|0.0
5364.0|5677.0|0.0
5364.0|5321.0|0.0
5364.0|5348.0|0.0
5364.0|1369.0|0.0
5364.0|5759.0|0.0
5364.0|5495.0|0.0
5364.0|5754.0|0.0
5364.0|2743.0|0.0
5364.0|12.0|0.0
5364.0|5451.0|0.0
5364.0|3126.0|0.0
5364.0|2663.0|0.0
5364.0|5404.0|0.0
5364.0|153.0|0.0
5364.0|5487.0|0.0
5364.0|5563.0|0.0
5364.0|5354.0|0.0
5364.0|5630.0|0.0
5364.0|6694.0|0.0
5364.0|227.0|0.0
5364.0|5413.0|0.0
5364.0|5306.0|0.0
5364.0|1702.0|0.0
5364.0|5588.0|0.0
5364.0|288.0|0.0
5364.0|5390.0|0.0
5364.0|4595.0|0.0
5364.0|5722.0|0.0
5364.0|4427.0|0.0
5364.0|5797.0|0.0
5364.0|5786.0|0.0
5364.0|5353.0|0.0
5364.0|5355.0|0.0
5364.0|5349.0|0.0
5364.0|1610.0|0.0
5364.0|44.0|0.0
5364.0|5638.0|0.0
5364.0|651.0|0.0
5364.0|5344.0|0.0
5364.0|6400.0|0.0
5364.0|5780.0|0.0
5364.0|1666.0|0.0
5364.0|631.0|0.0
5364.0|5745.0|0.0
5364.0|1901.0|0.0
5364.0|5798.0|0.0
5364.0|1001.0|0.0
5364.0|5577.0|0.0
5364.0|5641.0|0.0
5364.0|5725.0|0.0
5364.0|802.0|0.0
5364.0|5448.0|0.0
5364.0|5511.0|0.0
5364.0|5360.0|0.0
5364.0|1261.0|0.0
5364.0|4251.0|0.0
5364.0|5350.0|0.0
5364.0|5526.0|0.0
5364.0|5679.0|0.0
5364.0|597.0|0.0
5364.0|390.0|0.0
5364.0|6163.0|0.0
5364.0|1730.0|0.0
5364.0|2675.0|0.0
5364.0|5746.0|0.0
5364.0|5662.0|0.0
5364.0|5627.0|0.0
5364.0|6190.0|0.0
5364.0|5335.0|0.0
5364.0|5649.0|0.0
5364.0|6695.0|0.0
5364.0|5600.0|0.0
5364.0|5382.0|0.0
5364.0|1056.0|0.0
5364.0|1093.0|0.0
5364.0|5633.0|0.0
5364.0|2199.0|0.0
5364.0|2927.0|0.0
5364.0|2039.0|0.0
5364.0|2897.0|0.0
5364.0|5216.0|0.0
5364.0|5207.0|0.0
5364.0|5642.0|0.0
5364.0|5266.0|0.0
5364.0|5376.0|0.0
5364.0|5338.0|0.0
5364.0|6126.0|0.0
5364.0|305.0|0.0
5364.0|5766.0|0.0
5364.0|5729.0|0.0
5364.0|5558.0|0.0
5364.0|1964.0|0.0
5364.0|4155.0|0.0
5364.0|970.0|0.0
5364.0|5503.0|0.0
5364.0|2792.0|0.0
5364.0|5374.0|0.0
5364.0|5708.0|0.0
5364.0|5336.0|0.0
5364.0|5261.0|0.0
5364.0|5494.0|0.0
5364.0|5496.0|0.0
5364.0|3859.0|0.0
5364.0|1501.0|0.0
5364.0|5714.0|0.0
5364.0|4449.0|0.0
5364.0|5347.0|0.0
5364.0|5537.0|0.0
5364.0|24.0|0.0
5364.0|5362.0|0.0
5364.0|626.0|0.0
5364.0|1965.0|0.0
5364.0|5232.0|0.0
5364.0|5701.0|0.0
5364.0|776.0|0.0
5364.0|5615.0|0.0
5364.0|6768.0|0.0
5364.0|2710.0|0.0
5364.0|2857.0|0.0
5364.0|5643.0|0.0
5364.0|5645.0|0.0
5364.0|5430.0|0.0
5364.0|5513.0|0.0
5364.0|5089.0|0.0
5364.0|5242.0|0.0
5364.0|4177.0|0.0
5364.0|5794.0|0.0
5364.0|5593.0|0.0
5364.0|5401.0|0.0
5364.0|5732.0|0.0
5364.0|5571.0|0.0
5364.0|575.0|0.0
5364.0|5310.0|0.0
5364.0|3106.0|0.0
5364.0|6474.0|0.0
5364.0|5439.0|0.0
5364.0|5750.0|0.0
5364.0|5326.0|0.0
5364.0|4182.0|0.0
5364.0|5431.0|0.0
5364.0|5793.0|0.0
5364.0|5501.0|0.0
5364.0|5579.0|0.0
5364.0|418.0|0.0
5364.0|5552.0|0.0
5364.0|3798.0|0.0
5364.0|5477.0|0.0
5364.0|5514.0|0.0
5364.0|3147.0|0.0
5364.0|3464.0|0.0
5364.0|790.0|0.0
5364.0|5763.0|0.0
5364.0|5647.0|0.0
5364.0|5484.0|0.0
5364.0|5417.0|0.0
5364.0|4151.0|0.0
5364.0|5721.0|0.0
5364.0|5457.0|0.0
5364.0|5324.0|0.0
5364.0|1456.0|0.0
5364.0|5682.0|0.0
5364.0|5465.0|0.0
5364.0|4315.0|0.0
5364.0|5211.0|0.0
5364.0|4193.0|0.0
5364.0|5169.0|0.0
5364.0|8786.0|0.0
5364.0|5726.0|0.0
5364.0|4846.0|0.0
5364.0|5757.0|0.0
5364.0|5301.0|0.0
5364.0|1400.0|0.0
5364.0|5597.0|0.0
5364.0|5352.0|0.0
5364.0|6321.0|0.0
5364.0|5687.0|0.0
5364.0|5580.0|0.0
5364.0|5504.0|0.0
5364.0|5703.0|0.0
5364.0|5464.0|0.0
5364.0|5665.0|0.0
5364.0|5733.0|0.0
5364.0|5618.0|0.0
5364.0|2845.0|0.0
5364.0|5331.0|0.0
5364.0|2831.0|0.0
5364.0|3063.0|0.0
5364.0|8690.0|0.0
5364.0|5637.0|0.0
5364.0|4288.0|0.0
5364.0|5418.0|0.0
5364.0|5375.0|0.0
5364.0|5608.0|0.0
5364.0|5560.0|0.0
5364.0|5713.0|0.0
5364.0|5308.0|0.0
5364.0|1045.0|0.0
5364.0|2974.0|0.0
5364.0|5295.0|0.0
5364.0|5304.0|0.0
5364.0|5574.0|0.0
5364.0|5512.0|0.0
5364.0|3269.0|0.0
5364.0|5784.0|0.0
5364.0|5749.0|0.0
5364.0|5480.0|0.0
5364.0|721.0|0.0
5364.0|5481.0|0.0
5364.0|864.0|0.0
5364.0|5556.0|0.0
5364.0|2678.0|0.0
5364.0|591.0|0.0
5364.0|6626.0|0.0
5364.0|5455.0|0.0
5364.0|443.0|0.0
5364.0|5032.0|0.0
5364.0|4204.0|0.0
5364.0|5585.0|0.0
5364.0|5379.0|0.0
5364.0|2937.0|0.0
5364.0|6254.0|0.0
5364.0|5684.0|0.0
5364.0|5491.0|0.0
5364.0|5674.0|0.0
5364.0|1425.0|0.0
5364.0|2832.0|0.0
5364.0|5658.0|0.0
5364.0|171.0|0.0
5364.0|3053.0|0.0
5364.0|5345.0|0.0
5364.0|5531.0|0.0
5364.0|5199.0|0.0
5364.0|5624.0|0.0
5364.0|5498.0|0.0
5364.0|7560.0|0.0
5364.0|5452.0|0.0
5364.0|4357.0|0.0
5364.0|4749.0|0.0
5364.0|5767.0|0.0
5364.0|5852.0|0.0
5364.0|5752.0|0.0
5364.0|2796.0|0.0
5364.0|5626.0|0.0
5364.0|1037.0|0.0
5364.0|2641.0|0.0
5364.0|5603.0|0.0
5364.0|2777.0|0.0
5364.0|5667.0|0.0
5364.0|1024.0|0.0
5364.0|6771.0|0.0
5364.0|5540.0|0.0
5364.0|1179.0|0.0
5364.0|2860.0|0.0
5364.0|1085.0|0.0
5364.0|5581.0|0.0
5364.0|2855.0|0.0
5364.0|5758.0|0.0
5364.0|5796.0|0.0
5364.0|5356.0|0.0
5364.0|1393.0|0.0
5364.0|983.0|0.0
5364.0|3.0|0.0
5364.0|579.0|0.0
5364.0|5341.0|0.0
5364.0|411.0|0.0
5364.0|1577.0|0.0
5364.0|2765.0|0.0
5364.0|1090.0|0.0
5364.0|5902.0|0.0
5364.0|5351.0|0.0
5364.0|2914.0|0.0
5364.0|5333.0|0.0
5364.0|5564.0|0.0
5364.0|2997.0|0.0
5364.0|5653.0|0.0
5364.0|5648.0|0.0
5364.0|2661.0|0.0
5364.0|1821.0|0.0
5364.0|2653.0|0.0
5364.0|6214.0|0.0
5364.0|3103.0|0.0
5364.0|5510.0|0.0
5364.0|5309.0|0.0
5364.0|5655.0|0.0
5364.0|5403.0|0.0
5364.0|5654.0|0.0
5364.0|5693.0|0.0
5364.0|5800.0|0.0
5364.0|2487.0|0.0
5364.0|5545.0|0.0
5364.0|5789.0|0.0
5364.0|5616.0|0.0
5364.0|6104.0|0.0
5364.0|5459.0|0.0
5364.0|5777.0|0.0
5364.0|5325.0|0.0
5364.0|7527.0|0.0
5364.0|298.0|0.0
5364.0|5702.0|0.0
5364.0|1184.0|0.0
5364.0|5542.0|0.0
5364.0|5547.0|0.0
5364.0|3105.0|0.0
5364.0|5782.0|0.0
5364.0|5441.0|0.0
5364.0|4802.0|0.0
5364.0|5808.0|0.0
5364.0|5372.0|0.0
5364.0|4600.0|0.0
5364.0|5122.0|0.0
5364.0|7557.0|0.0
5364.0|2695.0|0.0
5364.0|5576.0|0.0
5364.0|5530.0|0.0
5364.0|5977.0|0.0
5364.0|5414.0|0.0
5364.0|985.0|0.0
5364.0|1955.0|0.0
5364.0|5286.0|0.0
5364.0|5707.0|0.0
5364.0|6304.0|0.0
5364.0|5776.0|0.0
5364.0|5467.0|0.0
5364.0|6250.0|0.0
5364.0|4032.0|0.0
5364.0|365.0|0.0
5364.0|5549.0|0.0
5364.0|5471.0|0.0
5364.0|5742.0|0.0
5364.0|1479.0|0.0
5364.0|5690.0|0.0
5364.0|5212.0|0.0
5364.0|5468.0|0.0
5364.0|5625.0|0.0
5364.0|14.0|0.0
5364.0|1507.0|0.0
5364.0|5500.0|0.0
5364.0|5584.0|0.0
5364.0|6347.0|0.0
5364.0|5792.0|0.0
5364.0|6272.0|0.0
5364.0|5657.0|0.0
5364.0|5384.0|0.0
5364.0|243.0|0.0
5364.0|5320.0|0.0
5364.0|5787.0|0.0
5364.0|2567.0|0.0
5364.0|2152.0|0.0
5364.0|612.0|0.0
5364.0|5258.0|0.0
5364.0|449.0|0.0
5364.0|5711.0|0.0
5364.0|1023.0|0.0
5364.0|5508.0|0.0
5364.0|576.0|0.0
5364.0|5240.0|0.0
5364.0|5329.0|0.0
5364.0|2547.0|0.0
5364.0|5695.0|0.0
5364.0|2751.0|0.0
5364.0|2518.0|0.0
5364.0|5804.0|0.0
5364.0|553.0|0.0
5364.0|959.0|0.0
5364.0|7254.0|0.0
5364.0|6818.0|0.0
5364.0|2562.0|0.0
5364.0|2973.0|0.0
5364.0|5433.0|0.0
5364.0|5568.0|0.0
5364.0|5311.0|0.0
5364.0|5551.0|0.0
5364.0|3587.0|0.0
5364.0|5493.0|0.0
5364.0|5731.0|0.0
5364.0|5505.0|0.0
5364.0|762.0|0.0
5364.0|197.0|0.0
5364.0|5395.0|0.0
5364.0|5424.0|0.0
5364.0|5606.0|0.0
5364.0|2034.0|0.0
5364.0|5339.0|0.0
5364.0|5602.0|0.0
5364.0|5246.0|0.0
5364.0|5250.0|0.0
5364.0|1303.0|0.0
5364.0|6306.0|0.0
5364.0|4527.0|0.0
5364.0|5741.0|0.0
5364.0|5330.0|0.0
5364.0|5736.0|0.0
5364.0|5399.0|0.0
5364.0|5365.0|0.0
5364.0|5772.0|0.0
5364.0|5590.0|0.0
5364.0|504.0|0.0
5364.0|5774.0|0.0
5364.0|5518.0|0.0
5364.0|5428.0|0.0
5364.0|5813.0|0.0
5364.0|849.0|0.0
5364.0|5312.0|0.0
5364.0|5688.0|0.0
5364.0|5572.0|0.0
5364.0|1027.0|0.0
5364.0|4607.0|0.0
5364.0|5678.0|0.0
5364.0|5591.0|0.0
5364.0|5416.0|0.0
5364.0|5415.0|0.0
5364.0|272.0|0.0
5364.0|5225.0|0.0
5364.0|6364.0|0.0
5364.0|2898.0|0.0
5364.0|5751.0|0.0
5364.0|5387.0|0.0
5364.0|5527.0|0.0
5364.0|28.0|0.0
5364.0|5668.0|0.0
5364.0|5765.0|0.0
5364.0|5507.0|0.0
5364.0|5544.0|0.0
5364.0|3237.0|0.0
5364.0|6125.0|0.0
5364.0|5524.0|0.0
5364.0|5553.0|0.0
5364.0|5473.0|0.0
5364.0|5536.0|0.0
5364.0|5407.0|0.0
5364.0|5723.0|0.0
5364.0|5523.0|0.0
5364.0|3334.0|0.0
5364.0|3266.0|0.0
5364.0|2802.0|0.0
5364.0|5709.0|0.0
5364.0|5490.0|0.0
5364.0|6396.0|0.0
5364.0|5474.0|0.0
5364.0|2989.0|0.0
5364.0|130.0|0.0
5364.0|5583.0|0.0
5364.0|5497.0|0.0
5364.0|5565.0|0.0
5364.0|4362.0|0.0
5364.0|5534.0|0.0
5364.0|4272.0|0.0
5364.0|5476.0|0.0
5364.0|5538.0|0.0
5364.0|1961.0|0.0
5364.0|5539.0|0.0
5364.0|2720.0|0.0
5364.0|6679.0|0.0
5364.0|5421.0|0.0
5364.0|5704.0|0.0
5364.0|753.0|0.0
5364.0|2121.0|0.0
5364.0|5461.0|0.0
5364.0|2825.0|0.0
5364.0|560.0|0.0
5364.0|5806.0|0.0
5364.0|1113.0|0.0
5364.0|2513.0|0.0
5364.0|5673.0|0.0
5364.0|5646.0|0.0
5364.0|808.0|0.0
5364.0|2081.0|0.0
5364.0|5532.0|0.0
5364.0|5453.0|0.0
5364.0|122.0|0.0
5364.0|5367.0|0.0
5364.0|5566.0|0.0
5364.0|5434.0|0.0
5364.0|5506.0|0.0
5364.0|6825.0|0.0
5364.0|2169.0|0.0
5364.0|5388.0|0.0
5364.0|5409.0|0.0
5364.0|5778.0|0.0
5364.0|5663.0|0.0
5364.0|1659.0|0.0
5364.0|6047.0|0.0
5364.0|1168.0|0.0
5364.0|26.0|0.0
5364.0|5479.0|0.0
5364.0|5440.0|0.0
5364.0|5589.0|0.0
5364.0|5251.0|0.0
5364.0|4354.0|0.0
5364.0|4590.0|0.0
5364.0|4154.0|0.0
5364.0|5426.0|0.0
5364.0|5669.0|0.0
5364.0|5485.0|0.0
5364.0|5706.0|0.0
5364.0|5779.0|0.0
5364.0|5397.0|0.0
5364.0|5738.0|0.0
5364.0|5359.0|0.0
5364.0|5718.0|0.0
5364.0|4701.0|0.0
5364.0|4568.0|0.0
5364.0|5268.0|0.0
5364.0|6274.0|0.0
5364.0|5683.0|0.0
5364.0|5601.0|0.0
5364.0|5458.0|0.0
5364.0|5719.0|0.0
5364.0|764.0|0.0
5364.0|5462.0|0.0
5364.0|5406.0|0.0
5364.0|5438.0|0.0
5364.0|5391.0|0.0
5364.0|5569.0|0.0
5364.0|2066.0|0.0
5364.0|5535.0|0.0
5364.0|5799.0|0.0
5364.0|5385.0|0.0
5364.0|5661.0|0.0
5364.0|5279.0|0.0
5364.0|5692.0|0.0
5364.0|4639.0|0.0
5364.0|1590.0|0.0
5364.0|5546.0|0.0
5364.0|5734.0|0.0
5364.0|246.0|0.0
5364.0|2000.0|0.0
5364.0|1707.0|0.0
5364.0|5400.0|0.0
5364.0|5521.0|0.0
5364.0|5233.0|0.0
5364.0|5436.0|0.0
5364.0|5429.0|0.0
5364.0|5788.0|0.0
5364.0|5318.0|0.0
5364.0|2862.0|0.0
5364.0|510.0|0.0
5364.0|2295.0|0.0
5364.0|1055.0|0.0
5364.0|2916.0|0.0
5364.0|5803.0|0.0
5364.0|5317.0|0.0
5364.0|5466.0|0.0
5364.0|2735.0|0.0
5364.0|4720.0|0.0
5364.0|5522.0|0.0
5364.0|6202.0|0.0
5364.0|5543.0|0.0
5364.0|966.0|0.0
5364.0|5377.0|0.0
5364.0|5408.0|0.0
5364.0|5710.0|0.0
5364.0|5557.0|0.0
5364.0|5275.0|0.0
5364.0|5575.0|0.0
5364.0|5529.0|0.0
5364.0|610.0|0.0
5364.0|6368.0|0.0
5364.0|4285.0|0.0
5364.0|5370.0|0.0
5364.0|5740.0|0.0
5364.0|5502.0|0.0
5364.0|6355.0|0.0
5364.0|1840.0|0.0
5364.0|3333.0|0.0
5364.0|5712.0|0.0
5364.0|5220.0|0.0
5364.0|5562.0|0.0
5364.0|5570.0|0.0
5364.0|5598.0|0.0
5364.0|5363.0|0.0
5364.0|5700.0|0.0
5364.0|5689.0|0.0
5364.0|2700.0|0.0
5364.0|2704.0|0.0
5364.0|2894.0|0.0
5364.0|5427.0|0.0
5364.0|2959.0|0.0
5364.0|4920.0|0.0
5364.0|2050.0|0.0
5364.0|6197.0|0.0
5364.0|2305.0|0.0
5364.0|5727.0|0.0
5364.0|2462.0|0.0
5364.0|5205.0|0.0
5364.0|5802.0|0.0
5364.0|5447.0|0.0
5364.0|857.0|0.0
5364.0|5253.0|0.0
5364.0|6312.0|0.0
5364.0|5217.0|0.0
5364.0|2875.0|0.0
5364.0|1092.0|0.0
7374.0|2590.0|0.0
7374.0|2116.0|0.0
7374.0|4162.0|0.0
7374.0|5576.0|0.0
106.0|5699.0|0.0
106.0|7009.0|0.0
106.0|5971.0|0.0
106.0|6025.0|-0.025050575327748736
106.0|6585.0|0.0
106.0|7797.0|0.0
106.0|6667.0|0.0
106.0|5315.0|0.0
106.0|8388.0|0.0
106.0|6922.0|0.0
106.0|5826.0|0.0
106.0|8324.0|0.0
106.0|6436.0|0.0
106.0|7430.0|0.0
106.0|6609.0|0.0
106.0|6369.0|0.0
106.0|7095.0|0.0
106.0|8400.0|0.0
106.0|5413.0|0.0
106.0|6963.0|0.0
106.0|5745.0|0.0
106.0|7270.0|0.0
106.0|7564.0|0.0
106.0|7207.0|0.0
106.0|5618.0|0.0
106.0|6940.0|0.0
106.0|6984.0|0.0
106.0|7088.0|0.0
106.0|7118.0|0.0
106.0|7072.0|0.0
106.0|7016.0|0.0
106.0|6993.0|0.0
106.0|6755.0|0.0
6658.0|671.0|0.0
6658.0|6257.0|0.0
6658.0|6659.0|0.0
6658.0|75.0|0.0
6658.0|2953.0|0.0
575.0|5831.0|0.08931471332416852
575.0|7055.0|-0.10022345145554357
575.0|7485.0|0.0
575.0|8261.0|0.0
575.0|8731.0|0.0
575.0|8480.0|0.0
575.0|7827.0|0.0
575.0|7558.0|0.0
575.0|7952.0|0.0
575.0|8551.0|0.0
575.0|5482.0|0.006365309368963868
575.0|6638.0|0.0
575.0|7595.0|0.0
575.0|8083.0|0.0
575.0|6680.0|0.0
575.0|6043.0|0.0
575.0|5600.0|0.0
575.0|6600.0|0.0
575.0|6286.0|0.03218423388443003
575.0|6208.0|0.0
575.0|7987.0|-6.158352061576021
575.0|6075.0|0.0
575.0|6360.0|0.0
575.0|5331.0|0.0
575.0|6395.0|0.0
575.0|6395.0|0.0
575.0|6113.0|0.0
575.0|7695.0|0.0
575.0|6984.0|0.0
575.0|7575.0|0.0
575.0|7575.0|0.0
575.0|7059.0|0.0
575.0|6709.0|0.0
575.0|7967.0|0.0
575.0|7088.0|0.0
575.0|5690.0|0.0
575.0|7118.0|0.0
575.0|7118.0|0.0
575.0|8535.0|0.0
575.0|7636.0|0.0
575.0|8208.0|0.0
575.0|8208.0|0.0
575.0|8208.0|0.0
575.0|5553.0|0.0
575.0|5553.0|0.0
575.0|5553.0|0.0
575.0|6814.0|0.0
575.0|7375.0|0.0
575.0|6755.0|0.0
575.0|6527.0|0.38306913943104814
575.0|7635.0|0.0
575.0|7635.0|0.0
575.0|7635.0|0.0
575.0|7635.0|0.0
575.0|7635.0|0.0
575.0|7635.0|0.0
575.0|6414.0|0.0
5932.0|5831.0|0.0
5932.0|3892.0|0.0
5932.0|6404.0|0.0
5932.0|6182.0|0.0
5932.0|6224.0|0.0
5932.0|2458.0|0.0
5932.0|6156.0|0.0
5932.0|2674.0|0.0
5932.0|6358.0|0.0
5932.0|276.0|0.0
5932.0|2213.0|0.0
5932.0|5394.0|0.0
5932.0|6403.0|0.0
5932.0|1304.0|0.0
5932.0|5854.0|0.0
5932.0|5680.0|0.0
5932.0|702.0|0.0
5932.0|6016.0|0.0
5932.0|5989.0|0.0
5932.0|6168.0|0.0
5932.0|6056.0|0.0
5932.0|5263.0|0.0
5932.0|5947.0|0.0
